id,cuisine
48982,italian
27934,italian
22595,mexican
7256,italian
4306,southern_us
41919,italian
23236,italian
7329,italian
38382,italian
42257,italian
17600,italian
40730,italian
1192,southern_us
37189,mexican
2913,italian
7118,italian
42223,italian
25690,italian
8267,italian
35989,indian
774,italian
23158,mexican
12071,italian
26537,italian
49537,italian
19990,mexican
27876,mexican
20823,italian
31393,italian
23239,italian
21141,italian
43585,italian
30493,italian
42985,italian
31089,italian
46974,italian
40018,italian
28153,indian
10967,italian
14240,italian
24871,italian
16258,italian
28001,southern_us
49299,italian
47808,italian
37960,italian
34733,mexican
48741,italian
10230,southern_us
46275,italian
17152,italian
36201,italian
16907,southern_us
3244,italian
11434,italian
22402,italian
26624,indian
21558,southern_us
4847,italian
17174,southern_us
21995,mexican
27335,italian
14696,italian
48923,italian
32508,italian
36585,italian
15904,italian
19319,italian
17017,italian
35561,italian
45518,mexican
6489,italian
14423,italian
26068,italian
32687,italian
18684,italian
25918,italian
35353,italian
37689,italian
32830,italian
6984,italian
29526,italian
42546,italian
30742,mexican
38469,italian
6678,italian
17413,italian
20110,italian
43229,mexican
27133,italian
48411,italian
11098,italian
18024,italian
22540,italian
1013,italian
35057,southern_us
20177,mexican
26323,italian
4227,italian
34461,indian
4540,italian
36457,italian
37262,italian
16041,italian
25790,mexican
26546,mexican
5295,italian
26689,southern_us
11129,italian
42373,southern_us
15183,italian
20054,italian
22088,italian
26034,mexican
7442,italian
39855,mexican
16795,italian
45938,italian
21187,italian
24985,italian
19293,italian
35190,italian
48511,italian
24429,italian
16069,italian
46173,italian
33861,italian
17499,italian
29095,italian
27355,italian
23,italian
14299,italian
15939,southern_us
26371,italian
1544,italian
15996,mexican
28808,italian
28521,italian
22276,italian
45421,italian
1388,italian
16838,mexican
4167,italian
19525,italian
9051,italian
13537,italian
34265,southern_us
28948,italian
11263,italian
42791,italian
37584,italian
49538,southern_us
20135,italian
46558,italian
9349,italian
10859,italian
9623,italian
3610,italian
29537,italian
35360,mexican
22957,italian
39629,italian
15631,mexican
24105,mexican
15747,italian
48668,indian
46662,italian
38318,italian
48588,southern_us
44549,mexican
37552,mexican
19931,italian
23871,italian
23762,southern_us
25303,italian
11340,italian
13980,italian
7656,mexican
47486,italian
22621,italian
9479,italian
13281,italian
22624,italian
27542,mexican
5778,italian
48800,italian
744,italian
27747,italian
15511,italian
39843,italian
40129,italian
2236,italian
42882,italian
2860,italian
12167,italian
44860,italian
38237,mexican
27239,italian
20091,italian
24091,italian
13303,italian
17,italian
16887,italian
31862,italian
14437,italian
35092,mexican
47641,italian
10067,italian
15037,italian
20058,italian
16841,italian
35002,italian
17689,italian
13224,italian
18356,italian
10950,italian
37642,italian
1801,italian
36059,italian
5105,italian
18460,mexican
26501,mexican
31066,italian
15589,indian
5933,italian
31444,italian
42571,italian
10448,mexican
11830,italian
7223,indian
46537,southern_us
27269,italian
44139,italian
11162,italian
38781,italian
25429,italian
3987,italian
3063,italian
392,mexican
656,italian
28508,italian
42332,italian
41775,italian
14167,italian
1555,italian
24872,italian
40323,italian
28209,italian
8772,mexican
33557,italian
15016,southern_us
14866,italian
1638,italian
37006,italian
29914,italian
797,italian
4209,italian
34027,mexican
15378,italian
25802,mexican
21683,italian
30958,italian
5558,italian
29792,italian
35869,italian
24364,italian
35401,italian
1820,italian
22651,italian
39614,italian
41834,italian
21043,southern_us
14615,italian
47588,italian
38983,italian
31441,italian
33455,indian
25078,mexican
14162,italian
14603,mexican
40713,indian
43872,southern_us
29222,italian
37701,italian
33720,italian
43660,italian
44613,italian
12178,italian
45641,italian
42803,italian
47145,italian
21925,italian
17233,italian
28029,southern_us
2601,italian
45781,italian
37326,italian
46034,italian
12813,italian
29934,italian
29247,italian
48076,mexican
11352,italian
42956,mexican
32918,mexican
607,italian
7801,italian
45246,southern_us
31901,italian
20449,italian
19367,mexican
41457,italian
12159,italian
48164,italian
48884,italian
33137,mexican
23778,italian
17154,italian
49078,mexican
11125,italian
4280,mexican
33377,italian
15884,italian
44340,southern_us
25351,mexican
23271,mexican
36191,italian
48074,southern_us
47618,italian
20153,italian
40548,mexican
22858,italian
6224,italian
31972,italian
4190,italian
22066,italian
45809,italian
16888,italian
41177,italian
2585,italian
34835,italian
27465,italian
32614,mexican
23845,italian
8345,italian
15313,italian
36741,southern_us
6845,italian
24184,italian
10632,italian
46732,italian
7328,indian
37610,italian
39472,southern_us
26291,southern_us
30621,mexican
5188,italian
29760,italian
45337,italian
31663,italian
3965,italian
19981,italian
23268,southern_us
39421,mexican
19286,italian
33493,italian
18035,italian
19669,italian
6073,italian
10457,italian
24605,italian
37873,mexican
3753,italian
8218,italian
28513,italian
40161,mexican
35777,italian
38159,indian
20380,italian
20309,italian
22178,italian
44534,southern_us
36812,italian
771,italian
14453,italian
37861,italian
40670,southern_us
33687,italian
11720,italian
41612,italian
27089,italian
18732,italian
46522,italian
44217,mexican
10202,italian
40090,italian
9314,italian
38428,italian
25439,italian
39775,italian
13463,italian
21501,italian
47894,mexican
6270,italian
37860,italian
21988,italian
7205,italian
12797,mexican
45258,mexican
30940,italian
9264,italian
14576,italian
28890,chinese
20128,italian
7330,italian
20464,italian
19619,italian
37972,italian
41015,italian
47310,italian
27652,italian
42503,italian
19581,italian
20539,italian
13159,mexican
45674,mexican
25381,italian
17734,italian
15502,italian
1949,italian
7784,italian
23870,southern_us
42,italian
34881,italian
2680,italian
10299,italian
3737,italian
42343,italian
21785,italian
8581,italian
42710,italian
16804,italian
37626,italian
48805,mexican
2746,italian
24899,italian
25649,italian
6723,italian
34402,mexican
3080,italian
26264,southern_us
37408,italian
117,italian
34481,italian
43553,italian
39747,italian
30499,italian
19980,italian
32277,italian
36165,italian
2649,italian
17428,italian
31069,italian
26188,italian
8944,mexican
2473,italian
14931,italian
21552,mexican
13444,italian
46119,italian
37942,italian
32162,italian
36605,italian
48647,southern_us
12709,mexican
1405,italian
34269,italian
31633,italian
29169,italian
10732,italian
40433,italian
30014,italian
48847,mexican
26587,italian
36983,mexican
34931,italian
4244,italian
16864,italian
17047,mexican
34698,italian
44532,italian
23604,italian
27463,mexican
34501,italian
13649,italian
988,italian
27926,southern_us
40240,mexican
18053,italian
22028,italian
39276,italian
39745,italian
30015,italian
22494,italian
12204,mexican
43428,italian
45026,mexican
28904,italian
25853,italian
25684,italian
31720,italian
9748,italian
34476,italian
32266,italian
46371,mexican
27590,mexican
38339,italian
18848,italian
14586,italian
32960,italian
16071,italian
4465,italian
11751,italian
17484,italian
12431,mexican
14316,italian
350,italian
8350,italian
8150,mexican
12811,italian
29552,italian
15059,italian
30181,italian
5940,southern_us
3558,italian
1301,italian
36040,italian
17620,italian
34863,italian
22221,italian
43531,mexican
29487,italian
38609,italian
35173,southern_us
21574,italian
17311,mexican
24821,italian
9045,italian
41741,italian
37423,italian
32994,southern_us
1745,italian
48841,italian
44365,italian
48137,italian
32281,italian
28754,italian
8846,mexican
9325,italian
23826,mexican
3729,italian
32854,italian
24634,southern_us
35683,italian
41237,italian
14264,italian
14540,mexican
34479,italian
43676,italian
4334,italian
45219,italian
38586,italian
18898,italian
9186,italian
23776,mexican
12057,italian
7286,italian
17178,mexican
29828,mexican
39864,italian
45033,italian
5234,italian
5148,italian
17511,italian
11619,italian
18537,italian
8098,italian
665,mexican
3284,italian
33577,italian
582,italian
23054,italian
1107,italian
44356,italian
11102,mexican
10639,italian
32597,italian
3225,italian
10069,italian
1725,italian
22430,italian
11695,italian
1996,italian
4363,italian
22108,italian
24945,italian
18023,italian
38926,italian
47046,italian
10334,italian
47439,italian
6390,italian
25613,southern_us
941,italian
23577,italian
37256,mexican
23274,mexican
5266,italian
15242,italian
10095,italian
6494,italian
18939,italian
9909,italian
37592,italian
45816,italian
5794,italian
48883,mexican
22861,mexican
30746,mexican
43915,italian
15762,italian
2193,mexican
22184,mexican
18771,italian
39251,mexican
33808,italian
31324,italian
23025,italian
6685,italian
8806,italian
45128,italian
47906,mexican
16457,italian
41292,italian
11479,southern_us
31614,italian
12477,italian
23867,italian
5114,italian
48589,italian
20323,mexican
24453,italian
10894,italian
22331,italian
39611,southern_us
43758,italian
3677,mexican
9868,italian
7365,italian
36795,italian
47681,mexican
9738,italian
1975,italian
21202,italian
7444,italian
35829,italian
4093,italian
14822,italian
21688,italian
38816,mexican
27283,italian
7176,italian
24786,italian
34405,italian
635,italian
7364,italian
23908,mexican
35214,italian
49205,italian
18914,italian
15346,italian
23098,mexican
46704,italian
11788,italian
41012,italian
34837,italian
5497,mexican
13835,italian
39134,italian
42029,italian
12570,italian
27268,italian
23854,italian
45995,mexican
4377,italian
18561,mexican
11215,italian
45362,mexican
24466,italian
36425,italian
48902,italian
11196,indian
6030,italian
37762,italian
29460,italian
45798,italian
31388,italian
37731,italian
18867,italian
9122,italian
17542,italian
22349,italian
44970,italian
35984,italian
30711,mexican
30977,italian
12105,italian
22538,italian
31376,italian
7125,italian
16878,italian
26002,italian
35469,mexican
20587,italian
41172,italian
46381,italian
22031,italian
45673,italian
6003,italian
9798,italian
19125,italian
1932,italian
9091,italian
42088,italian
22797,italian
30950,italian
31545,italian
31409,italian
32783,italian
3096,italian
40650,italian
3133,italian
12746,italian
26859,italian
7415,italian
25636,italian
45735,italian
2629,mexican
18969,italian
24320,italian
43959,italian
20094,mexican
47316,mexican
30590,italian
4974,italian
26792,italian
27920,southern_us
30368,italian
37035,italian
49117,italian
12891,italian
7148,italian
22433,mexican
14863,italian
15255,italian
18172,southern_us
34497,mexican
16484,italian
23341,mexican
30034,italian
11474,italian
28817,italian
32402,southern_us
2511,italian
12043,italian
33713,italian
19924,italian
768,italian
38569,mexican
19134,italian
29710,italian
5489,southern_us
1535,mexican
11779,italian
42927,italian
19975,italian
44318,italian
5063,italian
20722,italian
7340,italian
38333,italian
18475,mexican
28125,italian
7617,italian
9674,italian
41087,italian
15430,italian
38896,italian
42133,italian
19220,italian
1576,italian
4293,italian
8292,italian
9704,italian
2675,mexican
1664,italian
4488,italian
46837,italian
42167,mexican
46449,italian
26984,italian
26665,southern_us
40053,italian
10691,italian
47916,italian
10955,italian
13514,italian
22487,indian
34831,mexican
23650,italian
34852,italian
28749,mexican
5536,italian
30894,italian
2366,southern_us
17105,italian
15327,italian
41887,italian
5920,southern_us
32376,italian
27864,italian
10361,italian
20878,italian
25461,italian
14051,mexican
44849,italian
1541,italian
908,italian
12059,italian
19464,mexican
6120,italian
34498,italian
16666,italian
19118,italian
1484,mexican
47998,italian
30282,italian
28974,southern_us
16893,italian
49223,italian
35482,italian
29500,italian
26270,mexican
21551,italian
18571,italian
4144,italian
8436,italian
24343,italian
5706,italian
34003,mexican
31332,italian
30861,italian
25779,italian
5531,italian
9085,italian
14711,italian
31632,italian
38002,southern_us
4562,italian
26604,italian
21800,italian
25844,italian
6113,italian
48105,italian
26886,italian
30639,mexican
41040,chinese
35359,italian
40971,italian
26403,italian
45138,mexican
27629,italian
16379,italian
39698,mexican
43697,italian
12935,italian
30260,italian
27705,italian
30896,italian
33072,italian
18562,italian
27340,italian
39247,italian
35549,mexican
17226,mexican
42827,mexican
48490,italian
38311,italian
17539,italian
10841,mexican
13689,italian
5138,italian
18428,italian
47495,italian
3844,mexican
41911,italian
28558,mexican
37652,italian
43320,italian
3265,italian
30471,mexican
37488,italian
46154,italian
17884,southern_us
41232,italian
18734,mexican
13743,italian
36343,mexican
7030,italian
24613,mexican
38710,mexican
12280,italian
29996,italian
27749,italian
8235,italian
2938,mexican
47824,italian
21818,italian
10005,italian
27040,indian
48042,italian
18261,mexican
44149,mexican
17768,italian
17698,mexican
1200,italian
17410,italian
12595,mexican
48891,italian
17784,italian
11882,italian
38280,mexican
480,mexican
26355,mexican
45386,mexican
42955,italian
31678,italian
4506,italian
44155,mexican
11633,italian
21253,italian
46025,italian
10314,mexican
46874,italian
38432,italian
48935,italian
2490,italian
8591,italian
26318,italian
37469,italian
4102,italian
15647,italian
9121,italian
7929,italian
38228,indian
14957,italian
18414,italian
5231,italian
33604,italian
12735,mexican
19523,italian
7853,italian
33163,italian
5630,italian
35049,mexican
7965,italian
39821,italian
27157,italian
28318,southern_us
11275,italian
4034,italian
37380,italian
3470,italian
701,southern_us
37996,italian
10483,italian
18610,mexican
42759,italian
11426,italian
44136,italian
24261,mexican
8985,italian
28040,italian
31071,italian
6453,italian
48762,italian
36159,italian
21417,italian
26451,italian
19979,italian
44803,italian
35560,southern_us
39937,italian
6593,italian
31735,mexican
13153,italian
1411,italian
31664,italian
32101,mexican
33367,italian
46628,mexican
32747,italian
2377,italian
14640,italian
48493,italian
6752,mexican
17519,italian
45167,italian
5975,mexican
28189,italian
37891,italian
31530,mexican
22880,italian
41020,italian
32047,italian
30877,italian
6700,italian
34641,italian
25706,italian
35164,italian
10066,italian
11681,italian
40920,italian
43481,italian
33705,italian
46679,italian
17635,italian
6235,italian
49572,italian
14373,southern_us
25511,italian
47652,italian
24214,italian
40625,italian
20447,italian
13533,italian
10195,italian
27795,italian
23014,italian
7561,mexican
23812,italian
24952,italian
41557,italian
15847,italian
20202,italian
16301,mexican
27106,mexican
5037,southern_us
15253,italian
22270,italian
39918,italian
11398,mexican
44174,italian
8231,italian
34639,italian
33855,italian
14041,italian
37934,mexican
6104,italian
27251,italian
47206,italian
46137,italian
31102,italian
33073,italian
4661,italian
25610,italian
31029,italian
23440,italian
42385,italian
45895,italian
34229,italian
31486,italian
47198,italian
23006,italian
14166,italian
12425,italian
46583,italian
20880,italian
13762,southern_us
47701,italian
26679,italian
7296,mexican
8520,italian
34428,italian
40138,italian
1967,italian
12854,italian
12646,italian
40178,italian
16990,italian
172,italian
28381,italian
41826,italian
36860,italian
20795,italian
6626,mexican
20589,italian
4024,italian
34359,italian
29651,italian
49442,italian
5049,mexican
1337,southern_us
29433,italian
10717,italian
15957,italian
20499,italian
38018,italian
18150,southern_us
46524,mexican
40473,italian
21554,mexican
42695,italian
48951,italian
46544,italian
8376,southern_us
33109,italian
41448,italian
11784,italian
36889,italian
47140,italian
16207,italian
4708,italian
9630,mexican
43778,italian
5540,italian
33015,italian
32258,italian
49287,italian
36720,italian
14956,italian
36140,southern_us
31818,italian
15827,italian
16331,italian
39064,italian
17103,italian
42799,italian
46829,italian
39560,southern_us
19496,italian
23809,italian
4056,italian
1214,italian
27520,italian
28815,mexican
38950,italian
9720,italian
16896,mexican
23108,italian
44539,italian
45542,southern_us
10080,italian
10467,mexican
29668,italian
6948,italian
18308,italian
41138,italian
35252,italian
45559,italian
45169,italian
22539,italian
14601,southern_us
46738,italian
36644,italian
18064,italian
12989,mexican
29125,italian
10810,italian
39796,italian
30688,mexican
25386,italian
5550,mexican
26998,italian
30398,italian
40333,italian
24265,italian
18953,italian
24287,italian
36631,mexican
33500,italian
9719,italian
18589,italian
25430,southern_us
48525,italian
4337,southern_us
30578,italian
18333,italian
7556,southern_us
13108,italian
30208,italian
23114,italian
46118,italian
37800,southern_us
3390,italian
7445,italian
34030,mexican
40358,mexican
40028,italian
45708,italian
7393,italian
3619,southern_us
29848,italian
25705,italian
25919,italian
4874,mexican
47709,mexican
30281,italian
16044,mexican
1353,mexican
1339,mexican
48060,italian
12829,italian
24191,mexican
3859,italian
10744,italian
45958,mexican
9028,italian
45733,italian
21752,mexican
21085,mexican
45884,mexican
22860,italian
39506,italian
25569,italian
36896,italian
33018,italian
15341,italian
18983,italian
5885,italian
18704,mexican
31610,italian
3401,mexican
35168,mexican
29209,italian
36347,mexican
1785,italian
38673,italian
49486,mexican
13583,italian
33926,italian
40470,italian
26337,italian
6731,italian
44459,italian
22824,italian
29264,italian
25558,italian
23080,indian
14670,italian
27553,italian
17525,mexican
6077,italian
24098,italian
2510,italian
26921,italian
23088,italian
31468,italian
32381,italian
44835,italian
32368,italian
27208,southern_us
14242,mexican
19659,italian
43094,italian
15760,italian
11814,italian
15262,italian
21825,italian
39447,italian
18247,italian
32682,italian
37504,italian
20319,italian
32522,italian
44455,italian
49148,italian
2114,italian
31361,italian
28348,mexican
22226,italian
33911,italian
16916,mexican
35988,italian
43563,italian
35964,southern_us
26651,italian
15924,italian
48851,italian
23692,italian
44971,italian
31673,mexican
11741,mexican
1087,italian
36591,mexican
24651,mexican
16791,italian
28578,italian
4537,mexican
24876,southern_us
31584,italian
39456,italian
39474,italian
11103,mexican
17650,italian
40495,mexican
3434,italian
10911,italian
35249,italian
8344,italian
47259,italian
42808,mexican
39649,italian
316,italian
43351,italian
32617,mexican
27624,indian
8796,southern_us
43592,italian
45582,italian
31146,italian
22025,italian
33118,mexican
7641,italian
48678,mexican
36267,italian
29542,mexican
15157,italian
14285,italian
40043,italian
3532,indian
16823,italian
4961,italian
27022,italian
41659,italian
31690,indian
41702,mexican
13661,italian
8855,italian
30533,italian
30909,italian
47943,mexican
45916,mexican
33460,italian
35100,italian
31513,italian
15005,italian
21308,mexican
14321,italian
719,italian
45509,mexican
10308,italian
2071,mexican
853,italian
30255,italian
47546,italian
13974,italian
11583,italian
36373,mexican
45398,italian
36622,italian
46510,italian
15712,italian
36418,italian
38314,italian
27960,mexican
14656,mexican
3838,mexican
18439,italian
15998,southern_us
31815,mexican
21879,italian
40095,italian
43972,italian
23982,italian
23836,italian
46159,mexican
4302,mexican
35145,italian
30222,italian
30560,mexican
19781,southern_us
16250,italian
32866,italian
31665,italian
47334,italian
34527,mexican
5760,italian
13027,italian
20855,italian
8816,italian
45001,italian
9143,italian
19989,italian
42673,mexican
30565,italian
26924,italian
22404,mexican
4272,italian
2728,italian
26853,italian
20862,chinese
25107,southern_us
38168,southern_us
7053,italian
28624,mexican
7237,italian
18398,italian
46793,italian
31501,southern_us
20617,italian
28046,italian
17167,italian
30370,mexican
31984,mexican
25643,italian
6394,italian
34282,mexican
47658,italian
24087,italian
26732,italian
29627,mexican
37412,italian
15435,italian
26066,italian
47869,italian
48059,southern_us
39577,italian
41509,italian
34606,italian
2021,italian
2532,italian
27724,italian
8754,italian
4301,mexican
25137,italian
24483,italian
8566,italian
46526,italian
42148,italian
17663,mexican
25669,mexican
4011,italian
19432,italian
11439,mexican
1162,italian
20953,italian
38796,mexican
30043,italian
36182,italian
33840,italian
43911,italian
5736,italian
17534,italian
51,italian
1032,italian
32889,italian
34487,italian
49264,mexican
5804,mexican
9724,mexican
4112,italian
16786,italian
2781,italian
5785,italian
17249,italian
27894,italian
11444,italian
35396,italian
15083,italian
36320,italian
49475,mexican
32585,italian
22474,italian
3014,italian
40396,italian
36634,indian
18543,mexican
22089,italian
33545,italian
29049,italian
9681,italian
31476,italian
46081,italian
1293,italian
3830,mexican
49201,italian
4236,italian
17185,mexican
48757,italian
48277,southern_us
19192,italian
23579,italian
867,italian
919,italian
11704,italian
10939,southern_us
6397,italian
21926,italian
41831,italian
29221,italian
15627,italian
24228,italian
31854,italian
45533,italian
24915,italian
6750,italian
43562,mexican
37717,italian
8060,italian
27317,italian
23501,italian
22255,italian
27812,mexican
31490,italian
43951,italian
11407,italian
31821,italian
32173,mexican
36050,italian
18967,italian
20530,italian
21805,southern_us
28743,italian
29386,mexican
28475,italian
48106,italian
14681,italian
49120,italian
27651,italian
2803,italian
27372,italian
25807,italian
25050,italian
35790,italian
42729,italian
6419,mexican
19723,italian
11569,italian
10002,italian
28748,italian
33729,italian
6109,italian
9245,italian
6013,italian
4408,southern_us
3973,southern_us
5079,italian
43736,italian
43841,italian
17547,italian
1014,italian
16213,mexican
27984,italian
16158,mexican
13703,italian
7838,italian
40922,mexican
15497,italian
18323,italian
24432,italian
4125,italian
47287,italian
27909,mexican
42533,italian
41140,italian
12009,southern_us
24666,mexican
9000,italian
33269,italian
35110,italian
14557,italian
1002,italian
3870,italian
44030,italian
4669,italian
18282,italian
25388,italian
30918,italian
31096,italian
11806,italian
35840,italian
29994,southern_us
16630,italian
4862,italian
6376,italian
21696,italian
2875,mexican
11132,italian
22506,italian
1397,indian
17443,italian
21524,italian
29622,italian
36085,italian
39557,italian
2648,italian
40347,italian
38771,italian
44395,italian
39038,italian
24321,italian
47886,italian
15905,mexican
3533,italian
36315,italian
46414,italian
29440,southern_us
4754,mexican
17729,italian
42372,italian
34214,italian
9500,mexican
25896,mexican
12995,italian
11756,italian
22586,italian
32800,mexican
10408,mexican
10572,mexican
24046,italian
30697,italian
46439,southern_us
38885,mexican
20199,italian
45830,italian
10050,mexican
20936,italian
32765,italian
28668,italian
45215,italian
6217,mexican
40777,italian
46472,italian
2281,italian
38572,indian
6585,italian
14684,mexican
9667,mexican
14907,italian
8693,italian
18101,italian
21028,indian
18313,italian
9982,southern_us
6976,italian
40781,italian
46741,indian
3444,italian
45802,italian
12432,italian
6856,italian
23581,italian
9211,italian
34069,italian
22324,italian
26983,italian
35515,italian
19409,mexican
9731,mexican
39758,italian
42449,mexican
22877,italian
23264,italian
26064,italian
9606,italian
7595,italian
10261,italian
24981,southern_us
47183,italian
12375,italian
23489,southern_us
3309,italian
44269,italian
21212,italian
44846,italian
3875,mexican
36756,italian
9086,italian
29308,italian
19797,italian
21599,italian
36287,italian
27373,mexican
12132,mexican
24708,italian
22669,southern_us
46213,italian
47599,mexican
37858,italian
46458,southern_us
34236,italian
7138,italian
4875,southern_us
24731,italian
11611,southern_us
20894,italian
12151,italian
49053,italian
43792,italian
6018,italian
42349,mexican
29888,italian
30048,italian
8955,italian
5600,italian
31683,italian
20995,italian
24548,italian
10270,italian
28782,italian
13966,italian
44278,italian
40731,italian
19851,indian
12641,italian
17720,italian
37801,italian
13693,italian
603,italian
8988,italian
24909,italian
43047,italian
11217,southern_us
22969,italian
39295,italian
44185,italian
327,mexican
12836,mexican
11299,southern_us
34168,italian
15066,italian
13971,mexican
20664,mexican
49079,italian
6770,italian
37297,italian
44681,italian
25754,italian
28550,italian
29004,italian
49518,italian
46998,italian
4823,italian
15740,italian
49054,italian
19638,italian
43786,italian
10856,italian
3192,italian
1796,italian
236,indian
37505,italian
21677,italian
38126,italian
20081,italian
10068,italian
27020,italian
40715,mexican
4271,italian
17579,italian
27270,italian
28267,italian
27677,italian
32604,italian
37138,italian
6294,italian
32315,mexican
41792,italian
16595,italian
34078,mexican
13794,italian
48213,mexican
31810,mexican
9232,italian
20850,italian
16448,italian
17795,italian
30674,italian
29811,italian
33646,italian
10369,italian
35048,mexican
46730,mexican
11477,mexican
5846,italian
24667,italian
22900,italian
9423,italian
42347,italian
10922,southern_us
15777,mexican
1195,italian
29279,mexican
17614,italian
21031,italian
9019,italian
8853,italian
27544,southern_us
4608,italian
2769,italian
10110,italian
31823,italian
26227,italian
24508,mexican
43947,mexican
47277,mexican
22220,italian
33214,mexican
33312,italian
7928,italian
32869,italian
42076,italian
36891,italian
30152,mexican
313,italian
47091,mexican
14514,mexican
18235,southern_us
26042,italian
35038,italian
13978,southern_us
47002,italian
21094,mexican
13017,mexican
16372,italian
31550,italian
370,italian
23916,italian
16521,italian
22802,italian
16357,italian
21960,southern_us
13401,italian
46443,southern_us
28013,italian
47479,italian
28441,italian
48359,italian
4193,italian
10128,italian
31943,italian
22214,italian
19154,italian
40075,italian
28502,italian
26138,italian
43438,italian
2242,italian
26504,italian
39388,italian
30011,italian
21840,italian
46986,mexican
47365,italian
16845,italian
14543,mexican
26612,southern_us
24167,italian
16540,mexican
11760,southern_us
27205,mexican
27053,italian
11126,italian
4673,italian
6873,southern_us
6924,italian
1156,italian
35065,italian
25018,italian
2013,italian
41180,italian
133,italian
15558,italian
25721,italian
36543,southern_us
4381,italian
12857,italian
43016,indian
44901,italian
47981,italian
17942,italian
10158,mexican
11575,italian
2784,italian
229,italian
3330,italian
8096,italian
10475,italian
28164,italian
40324,italian
35644,italian
12882,italian
36403,italian
31482,mexican
19854,indian
34136,italian
26289,italian
24955,italian
3785,italian
42392,italian
40628,italian
4253,italian
19562,italian
1189,italian
27870,italian
339,italian
36589,italian
519,mexican
26577,italian
9258,mexican
18690,italian
41665,italian
4485,mexican
6221,italian
8131,italian
27672,mexican
13033,italian
34580,italian
30508,mexican
38865,mexican
47149,italian
24924,italian
38795,mexican
44825,mexican
36855,italian
48305,italian
19482,italian
8935,italian
37946,italian
13755,italian
47007,italian
34742,italian
8527,italian
19206,italian
25799,italian
26985,italian
49104,mexican
47871,italian
45767,mexican
42406,italian
39016,italian
32666,italian
47848,italian
23698,italian
21671,italian
9897,italian
5454,italian
45957,italian
41165,italian
4571,italian
29052,italian
26740,italian
12496,italian
28878,italian
45139,italian
256,italian
5311,italian
32114,italian
36869,italian
39652,mexican
25933,italian
38099,italian
38369,southern_us
22489,italian
11365,italian
48544,mexican
22670,italian
1218,italian
39519,italian
8839,italian
36245,italian
14797,italian
5268,italian
10358,mexican
10036,italian
37307,italian
40597,italian
29688,italian
19783,italian
423,mexican
27353,italian
19759,italian
10429,italian
45689,italian
1169,italian
34243,italian
32838,italian
48853,italian
45757,italian
27531,mexican
32236,italian
34638,southern_us
47946,italian
30598,italian
1749,indian
21939,italian
30875,italian
42792,italian
12380,italian
48403,italian
34186,italian
15900,italian
38907,mexican
35447,italian
31842,italian
33953,italian
20569,italian
29822,italian
584,mexican
24004,italian
43265,italian
29251,italian
33798,italian
21312,italian
3739,italian
24748,italian
25311,italian
43715,mexican
21934,indian
20538,italian
48840,italian
6586,italian
37771,italian
6112,italian
47944,italian
38275,italian
28126,italian
22422,indian
5305,mexican
35772,italian
5341,italian
49491,italian
743,italian
26558,italian
13925,italian
41764,italian
36120,italian
6952,italian
40620,southern_us
17124,italian
23444,italian
1977,italian
13417,italian
42123,italian
45457,italian
1655,italian
33346,southern_us
26981,italian
3067,italian
25273,italian
16897,italian
10284,italian
45324,italian
33733,italian
33326,italian
39337,italian
13674,indian
3726,indian
4501,italian
48437,italian
22443,italian
38069,italian
37740,mexican
26973,italian
33399,italian
9358,italian
24784,southern_us
46043,italian
21798,mexican
13422,italian
33081,italian
48878,italian
11370,italian
30817,mexican
28004,italian
18349,italian
9561,italian
36933,italian
8157,mexican
22382,italian
25500,mexican
39490,italian
18710,italian
35004,italian
17719,italian
19256,mexican
48264,southern_us
52,italian
43628,italian
41707,italian
29524,italian
23716,italian
6355,italian
16054,italian
39766,italian
44868,italian
46752,italian
8413,italian
49260,italian
45751,southern_us
34634,italian
2405,italian
48092,italian
9995,italian
3165,italian
19395,mexican
9715,italian
41697,italian
20053,italian
38879,italian
30008,italian
12349,italian
16217,italian
36621,italian
40661,italian
48599,italian
22501,mexican
2192,italian
35798,italian
46899,italian
520,italian
43283,italian
20397,italian
10162,mexican
24135,italian
17849,italian
37654,italian
26158,italian
5428,italian
18673,italian
34525,mexican
17364,italian
33684,italian
9802,italian
24240,mexican
11809,italian
41184,italian
23188,italian
31228,italian
6443,italian
1231,mexican
10733,italian
40737,italian
35499,italian
8318,italian
47684,italian
15563,italian
7349,italian
48592,italian
47078,italian
18835,italian
6332,italian
16661,italian
10943,italian
46362,mexican
38598,italian
42888,mexican
24256,italian
44570,italian
29791,indian
24175,italian
36713,italian
40644,italian
28655,italian
2848,italian
34162,mexican
26633,italian
43273,mexican
48550,italian
37308,mexican
19005,italian
1921,italian
8472,italian
44040,mexican
12770,italian
11145,italian
6660,southern_us
20760,italian
42642,mexican
4662,italian
26597,italian
39988,italian
44052,italian
15811,mexican
46315,italian
5398,italian
40009,italian
15089,mexican
28628,mexican
39013,italian
1963,italian
8842,italian
31195,italian
37598,mexican
24539,italian
39305,italian
23465,italian
36550,italian
33725,italian
29517,italian
11675,italian
23852,italian
42909,italian
37054,italian
12000,italian
9166,italian
47048,italian
22116,mexican
45240,italian
33943,southern_us
15308,italian
38756,mexican
32704,southern_us
29469,italian
47877,italian
48756,italian
21975,italian
29429,italian
20881,mexican
47414,italian
9345,italian
47011,italian
27112,mexican
20402,italian
45341,italian
32670,italian
41698,italian
19857,mexican
42417,italian
32254,italian
2942,italian
